fpr,tpr,threshold
0.0,0.0,inf
0.0016666666666666668,0.0,0.9119127247443702
0.018333333333333333,0.0,0.7338679147227614
0.018333333333333333,0.006666666666666667,0.7324455014943312
0.023333333333333334,0.006666666666666667,0.6688172424987295
0.023333333333333334,0.013333333333333334,0.6521400222949737
0.025,0.013333333333333334,0.6503978300205285
0.025,0.02666666666666667,0.6388744008454327
0.03666666666666667,0.02666666666666667,0.5745594357452587
0.03666666666666667,0.03333333333333333,0.5648750698971132
0.055,0.03333333333333333,0.5204094673113974
0.055,0.04,0.5199792469427195
0.056666666666666664,0.04,0.5175840012065127
0.056666666666666664,0.04666666666666667,0.514165318804943
0.06833333333333333,0.04666666666666667,0.4864128261818184
0.06833333333333333,0.05333333333333334,0.4842373313924807
0.075,0.05333333333333334,0.46910571677076923
0.075,0.06,0.4682100982622699
0.08833333333333333,0.06,0.432448845885859
0.08833333333333333,0.08,0.4303761837122774
0.09166666666666666,0.08,0.4162688579058423
0.09166666666666666,0.08666666666666667,0.414121341091743
0.09333333333333334,0.08666666666666667,0.40164435825378825
0.09333333333333334,0.09333333333333334,0.4000524788786585
0.1,0.09333333333333334,0.3824833398378961
0.1,0.1,0.38142614857055757
0.10166666666666667,0.1,0.3791206767231567
0.10166666666666667,0.10666666666666667,0.3737245715316933
0.105,0.10666666666666667,0.36928117265454635
0.105,0.11333333333333333,0.36743575961314945
0.11166666666666666,0.11333333333333333,0.34595101324577515
0.11166666666666666,0.12,0.3442480243259318
0.12666666666666668,0.12,0.3146642006973861
0.12666666666666668,0.12666666666666668,0.3129956362609443
0.12833333333333333,0.12666666666666668,0.3097952203701795
0.12833333333333333,0.13333333333333333,0.30706145531043944
0.13166666666666665,0.13333333333333333,0.3024846104800572
0.13166666666666665,0.14,0.3000989942629588
0.13333333333333333,0.14,0.2997446141283945
0.13333333333333333,0.14666666666666667,0.29827407822066854
0.14,0.14666666666666667,0.28683468217413804
0.14,0.15333333333333332,0.28641151399211806
0.15,0.15333333333333332,0.274160721810479
0.15,0.16,0.27078153470142485
0.18166666666666667,0.16,0.246355024927835
0.18166666666666667,0.16666666666666666,0.24607045883852616
0.185,0.16666666666666666,0.2440733922822286
0.185,0.17333333333333334,0.2375609371313172
0.18666666666666668,0.17333333333333334,0.23700884678899292
0.18666666666666668,0.18,0.23563116006530244
0.19666666666666666,0.18,0.21454925774675146
0.19666666666666666,0.18666666666666668,0.2127458482894628
0.205,0.18666666666666668,0.20172659519228758
0.205,0.19333333333333333,0.19846342194572414
0.21333333333333335,0.19333333333333333,0.1941644805826781
0.21333333333333335,0.20666666666666667,0.19144637583774352
0.215,0.20666666666666667,0.1899640182324685
0.215,0.21333333333333335,0.1895140838004712
0.21666666666666667,0.21333333333333335,0.1870715278407054
0.21666666666666667,0.22666666666666666,0.18599802948209707
0.225,0.22666666666666666,0.18179319338393682
0.225,0.23333333333333334,0.1812527557601569
0.23,0.23333333333333334,0.1772888028947305
0.23,0.24,0.17718999137638586
0.23833333333333334,0.24,0.1710008976221957
0.23833333333333334,0.24666666666666667,0.16998811636175593
0.24833333333333332,0.24666666666666667,0.16341447506789739
0.24833333333333332,0.25333333333333335,0.16327802866901064
0.25,0.25333333333333335,0.16175111471221232
0.25,0.26,0.16173746158323207
0.25333333333333335,0.26,0.15953444693338206
0.25333333333333335,0.2733333333333333,0.15761079378464213
0.25833333333333336,0.2733333333333333,0.15403599130328818
0.25833333333333336,0.28,0.15396036560606727
0.27666666666666667,0.28,0.14522740664705353
0.27666666666666667,0.2866666666666667,0.14487241082167532
0.2783333333333333,0.2866666666666667,0.14477798466167677
0.2783333333333333,0.29333333333333333,0.14457802318904137
0.2833333333333333,0.29333333333333333,0.14281179342061787
0.2833333333333333,0.31333333333333335,0.13923558933151897
0.29333333333333333,0.31333333333333335,0.1335325965398064
0.29333333333333333,0.32,0.13253576576442178
0.2966666666666667,0.32,0.13064971765927835
0.2966666666666667,0.32666666666666666,0.12910315678274578
0.30666666666666664,0.32666666666666666,0.12516031980145217
0.30666666666666664,0.3333333333333333,0.12424033176339871
0.31,0.3333333333333333,0.1206471462414546
0.31,0.36666666666666664,0.1162766354493108
0.31333333333333335,0.36666666666666664,0.11557676019248647
0.31333333333333335,0.37333333333333335,0.11477814484073665
0.31666666666666665,0.37333333333333335,0.11452580480488546
0.31666666666666665,0.38,0.11438761754559558
0.32,0.38,0.11309150495381214
0.32,0.38666666666666666,0.1111087876500475
0.3383333333333333,0.38666666666666666,0.10327137511360372
0.3383333333333333,0.4,0.09895311924085122
0.3466666666666667,0.4,0.09364774195177143
0.3466666666666667,0.4066666666666667,0.09353669256456029
0.35333333333333333,0.4066666666666667,0.09241479818127002
0.35333333333333333,0.41333333333333333,0.0906421712485131
0.36,0.41333333333333333,0.08718744491578151
0.36,0.42,0.08713255185952473
0.3616666666666667,0.42,0.08669194870234385
0.3616666666666667,0.4266666666666667,0.08620769627504601
0.36333333333333334,0.4266666666666667,0.08588397964790308
0.36333333333333334,0.43333333333333335,0.08574381079831751
0.375,0.43333333333333335,0.08113324976999246
0.375,0.44,0.0801555304640223
0.38,0.44,0.07848213465061435
0.38,0.44666666666666666,0.07761224587478653
0.39166666666666666,0.44666666666666666,0.07349539764964713
0.39166666666666666,0.4533333333333333,0.07200594648737885
0.40166666666666667,0.4533333333333333,0.07053350600202025
0.40166666666666667,0.46,0.07043556544923611
0.405,0.46,0.06962825104490021
0.405,0.4666666666666667,0.06956338895735148
0.4066666666666667,0.4666666666666667,0.06937208463577187
0.4066666666666667,0.47333333333333333,0.06746291512107057
0.4266666666666667,0.47333333333333333,0.061899481882238164
0.4266666666666667,0.49333333333333335,0.06083986306552847
0.435,0.49333333333333335,0.05845735830160041
0.435,0.5,0.058185002678532716
0.43666666666666665,0.5,0.058126236284393305
0.43666666666666665,0.5066666666666667,0.05717176137242603
0.44333333333333336,0.5066666666666667,0.05597575287522445
0.44333333333333336,0.5133333333333333,0.05577798719199149
0.47333333333333333,0.5133333333333333,0.04895767135501926
0.47333333333333333,0.52,0.04882669229689942
0.48,0.52,0.04646539554318585
0.48,0.5266666666666666,0.04641053600004772
0.5116666666666667,0.5266666666666666,0.04208190147782371
0.5116666666666667,0.5333333333333333,0.041925910537080294
0.5316666666666666,0.5333333333333333,0.038261389881272284
0.5316666666666666,0.54,0.03821050557663777
0.5333333333333333,0.54,0.038192072124722184
0.5333333333333333,0.5533333333333333,0.03699382806790289
0.535,0.5533333333333333,0.03658364675269638
0.535,0.56,0.036222284592254704
0.555,0.56,0.033985046787515565
0.555,0.5666666666666667,0.03381455434180396
0.5683333333333334,0.5666666666666667,0.03047211638896475
0.5683333333333334,0.58,0.030025521647509018
0.57,0.58,0.030011711486389803
0.57,0.5866666666666667,0.029671834824180333
0.5783333333333334,0.5866666666666667,0.029406883972242188
0.5783333333333334,0.5933333333333334,0.02931014521677607
0.59,0.5933333333333334,0.02853882679780267
0.59,0.6,0.02847405243518008
0.5916666666666667,0.6,0.02845790276639912
0.5916666666666667,0.6066666666666667,0.02816848312386553
0.595,0.6066666666666667,0.027577755232806554
0.595,0.62,0.02724069155498657
0.5983333333333334,0.62,0.02707221165471367
0.5983333333333334,0.6266666666666667,0.02704320322622007
0.6033333333333334,0.6266666666666667,0.026452923246701957
0.6033333333333334,0.6333333333333333,0.026158173816665787
0.6183333333333333,0.6333333333333333,0.024220553068031194
0.6183333333333333,0.6466666666666666,0.02367709070721263
0.6216666666666667,0.6466666666666666,0.023419995171008935
0.6216666666666667,0.6533333333333333,0.023061919790902073
0.6266666666666667,0.6533333333333333,0.02289947210911345
0.6266666666666667,0.6666666666666666,0.02208167683611333
0.6366666666666667,0.6666666666666666,0.020291724668604617
0.6366666666666667,0.6733333333333333,0.020048700196952353
0.6683333333333333,0.6733333333333333,0.017755877273465757
0.6683333333333333,0.68,0.017311938924821784
0.685,0.68,0.016253029281111515
0.685,0.6866666666666666,0.016127795324830885
0.69,0.6866666666666666,0.015955363789653607
0.69,0.6933333333333334,0.01590503636335233
0.7083333333333334,0.6933333333333334,0.01472334254743855
0.7083333333333334,0.7,0.014435770773255576
0.71,0.7,0.014182523930261417
0.71,0.7066666666666667,0.01411309770063453
0.715,0.7066666666666667,0.014023305273535095
0.715,0.7133333333333334,0.013946627792852358
0.7166666666666667,0.7133333333333334,0.013617275822783874
0.7166666666666667,0.72,0.013614900043697122
0.7183333333333334,0.72,0.013496741545142675
0.7183333333333334,0.7266666666666667,0.013479087316007672
0.7366666666666667,0.7266666666666667,0.012226096527968406
0.7366666666666667,0.7333333333333333,0.012174489421194175
