fpr,tpr,threshold
0.0,0.0,inf
0.0,0.00186219739292365,0.9899704996834705
0.0,0.08379888268156424,0.9374027980787464
0.000651890482398957,0.08379888268156424,0.9357973626051033
0.000651890482398957,0.0856610800744879,0.9356863291385447
0.001303780964797914,0.0856610800744879,0.9349081406678371
0.001303780964797914,0.0893854748603352,0.9330644330951829
0.001955671447196871,0.0893854748603352,0.9325601303596174
0.001955671447196871,0.10614525139664804,0.9248473680180439
0.002607561929595828,0.10614525139664804,0.9242169294145057
0.002607561929595828,0.11173184357541899,0.9185955038960828
0.003259452411994785,0.11173184357541899,0.9176724623671686
0.003259452411994785,0.11359404096834265,0.9156982193165073
0.005215123859191656,0.11359404096834265,0.9050067948080481
0.005215123859191656,0.12476722532588454,0.8963229823231467
0.005867014341590613,0.12476722532588454,0.8956214079112633
0.005867014341590613,0.1266294227188082,0.895280950896929
0.007170795306388526,0.1266294227188082,0.8932268827155155
0.007170795306388526,0.1378026070763501,0.8873959469545344
0.007822685788787484,0.1378026070763501,0.8869478516194376
0.007822685788787484,0.14152700186219738,0.8847490673022403
0.00847457627118644,0.14152700186219738,0.8837085687432457
0.00847457627118644,0.148975791433892,0.8800609364461981
0.009126466753585397,0.148975791433892,0.8791847156806427
0.009126466753585397,0.1527001862197393,0.8781668191224867
0.010430247718383311,0.1527001862197393,0.874770346931025
0.010430247718383311,0.15456238361266295,0.8743848636456448
0.01108213820078227,0.15456238361266295,0.8725081712783285
0.01108213820078227,0.16201117318435754,0.8681608690689778
0.012385919165580182,0.16201117318435754,0.8622257048056018
0.012385919165580182,0.16759776536312848,0.8569698662839333
0.014341590612777053,0.16759776536312848,0.8507880317606471
0.014341590612777053,0.17318435754189945,0.8484308114333537
0.01499348109517601,0.17318435754189945,0.8468247964344863
0.01499348109517601,0.1824953445065177,0.8405632025363429
0.01564537157757497,0.1824953445065177,0.8397680654845354
0.01564537157757497,0.18435754189944134,0.8382769367834173
0.016297262059973925,0.18435754189944134,0.8369597189552235
0.016297262059973925,0.1973929236499069,0.8284075785351237
0.01694915254237288,0.1973929236499069,0.8259685114901234
0.01694915254237288,0.2011173184357542,0.8238585212567939
0.017601043024771838,0.2011173184357542,0.8234919475005767
0.017601043024771838,0.22905027932960895,0.8049020120307696
0.018252933507170794,0.22905027932960895,0.8015988301916307
0.018252933507170794,0.24022346368715083,0.7889357494665584
0.018904823989569754,0.24022346368715083,0.7874054084989403
0.018904823989569754,0.24953445065176907,0.780047860075591
0.01955671447196871,0.24953445065176907,0.7779614310898824
0.01955671447196871,0.2718808193668529,0.7548841741522127
0.020860495436766623,0.2718808193668529,0.7532148446574295
0.020860495436766623,0.2756052141527002,0.7497228787775956
0.02151238591916558,0.2756052141527002,0.7496981215192651
0.02151238591916558,0.2811918063314711,0.7466215987119645
0.02216427640156454,0.2811918063314711,0.7460225243024218
0.02216427640156454,0.2849162011173184,0.7441658888728848
0.022816166883963495,0.2849162011173184,0.742851954640172
0.022816166883963495,0.30353817504655495,0.7337296982970781
0.02346805736636245,0.30353817504655495,0.7332617886450346
0.02346805736636245,0.3091247672253259,0.7305209725284276
0.024119947848761408,0.3091247672253259,0.7296627057400571
0.024119947848761408,0.31098696461824954,0.7291561882738709
0.024771838331160364,0.31098696461824954,0.7291373008246381
0.024771838331160364,0.3165735567970205,0.7228297037038873
0.025423728813559324,0.3165735567970205,0.722703899182297
0.025423728813559324,0.3240223463687151,0.7196240488348132
0.02607561929595828,0.3240223463687151,0.7194532512913667
0.02607561929595828,0.329608938547486,0.7185781268030259
0.026727509778357236,0.329608938547486,0.7168633401230488
0.026727509778357236,0.33147113594040967,0.7166217474932838
0.027379400260756193,0.33147113594040967,0.7142324036154966
0.027379400260756193,0.3333333333333333,0.7130875941581825
0.02803129074315515,0.3333333333333333,0.7121499957748848
0.02803129074315515,0.33891992551210426,0.7095773831090675
0.028683181225554105,0.33891992551210426,0.7052044454993825
0.028683181225554105,0.3538175046554935,0.701065882146775
0.029335071707953065,0.3538175046554935,0.7010488204726516
0.029335071707953065,0.37243947858473,0.6936179257436167
0.02998696219035202,0.37243947858473,0.6933257337308545
0.02998696219035202,0.3780260707635009,0.6920831390712358
0.030638852672750978,0.3780260707635009,0.6912834795113618
0.030638852672750978,0.37988826815642457,0.691165611904242
0.03129074315514994,0.37988826815642457,0.6906160376763386
0.03129074315514994,0.38733705772811916,0.6881939542913521
0.031942633637548894,0.38733705772811916,0.6875590625532578
0.031942633637548894,0.3891992551210428,0.6862089013105585
0.033246414602346806,0.3891992551210428,0.6855041705638043
0.033246414602346806,0.3985102420856611,0.6802057001841822
0.03389830508474576,0.3985102420856611,0.6791437902335292
0.03389830508474576,0.4134078212290503,0.6667029048627208
0.03455019556714472,0.4134078212290503,0.6661704687187011
0.03455019556714472,0.4208566108007449,0.6626717155634462
0.03585397653194263,0.4208566108007449,0.6613177049078132
0.03585397653194263,0.4227188081936685,0.6610324155000395
0.03650586701434159,0.4227188081936685,0.6601932602037863
0.03650586701434159,0.4245810055865922,0.659329878285122
0.037157757496740544,0.4245810055865922,0.6586992296307383
0.037157757496740544,0.43575418994413406,0.6498673859035304
0.03780964797913951,0.43575418994413406,0.6478996619239553
0.03780964797913951,0.43947858472998136,0.6473375175426233
0.038461538461538464,0.43947858472998136,0.6461468520956339
0.038461538461538464,0.4450651769087523,0.6438869569391473
0.03911342894393742,0.4450651769087523,0.642984543819237
0.03911342894393742,0.46368715083798884,0.6364202562914143
0.039765319426336376,0.46368715083798884,0.6350604361455299
0.039765319426336376,0.4767225325884544,0.6241197946840655
0.04041720990873533,0.4767225325884544,0.6241140746923264
0.04041720990873533,0.48044692737430167,0.6214901280039347
0.04106910039113429,0.48044692737430167,0.6205961464058573
0.04106910039113429,0.48789571694599626,0.6155693581225425
0.041720990873533245,0.48789571694599626,0.6153286448645207
0.041720990873533245,0.4897579143389199,0.6137936567046859
0.0423728813559322,0.4897579143389199,0.6136691032431562
0.0423728813559322,0.49162011173184356,0.6131200195615353
0.043676662320730114,0.49162011173184356,0.6118627845993841
0.043676662320730114,0.49534450651769085,0.610920497368305
0.044980443285528034,0.49534450651769085,0.6089778686775013
0.044980443285528034,0.5027932960893855,0.6080131521247828
0.04563233376792699,0.5027932960893855,0.6066892266741534
0.04563233376792699,0.5121042830540037,0.5975672453847771
0.046284224250325946,0.5121042830540037,0.5962389188831383
0.046284224250325946,0.515828677839851,0.592051436468343
0.0469361147327249,0.515828677839851,0.5908862320659507
0.0469361147327249,0.521415270018622,0.5892435756535154
0.04758800521512386,0.521415270018622,0.5883041663559181
0.04758800521512386,0.5288640595903166,0.5854121403969277
0.048239895697522815,0.5288640595903166,0.58219331890489
0.048239895697522815,0.5307262569832403,0.5806096398769774
0.04889178617992177,0.5307262569832403,0.5734498145811799
