fpr,tpr,threshold
0.0,0.0,inf
0.0,0.00186219739292365,0.9922678033291038
0.0,0.11359404096834265,0.9228763152539046
0.000651890482398957,0.11359404096834265,0.92189380893977
0.000651890482398957,0.1154562383612663,0.9216076208523126
0.001303780964797914,0.1154562383612663,0.9189126328731758
0.001303780964797914,0.11731843575418995,0.9188984819365409
0.001955671447196871,0.11731843575418995,0.9177466109117045
0.001955671447196871,0.12104283054003724,0.9149532638875845
0.002607561929595828,0.12104283054003724,0.913948964893139
0.002607561929595828,0.12290502793296089,0.9139266740669166
0.003259452411994785,0.12290502793296089,0.9136366307627133
0.003259452411994785,0.12476722532588454,0.9116473553455774
0.003911342894393742,0.12476722532588454,0.9080527991826303
0.003911342894393742,0.1266294227188082,0.9079040559160549
0.0045632333767926985,0.1266294227188082,0.9070114264863015
0.0045632333767926985,0.12849162011173185,0.9015565255990465
0.005215123859191656,0.12849162011173185,0.9013950200740364
0.005215123859191656,0.13221601489757914,0.9001568829883785
0.007170795306388526,0.13221601489757914,0.8958026131887378
0.007170795306388526,0.13594040968342644,0.8930002674555908
0.00847457627118644,0.13594040968342644,0.8905884042248235
0.00847457627118644,0.13966480446927373,0.8896351283436598
0.009126466753585397,0.13966480446927373,0.8868150956085062
0.009126466753585397,0.14152700186219738,0.8858580602854996
0.009778357235984355,0.14152700186219738,0.8853924772938631
0.009778357235984355,0.148975791433892,0.8795639816761069
0.010430247718383311,0.148975791433892,0.8793202767748453
0.010430247718383311,0.1527001862197393,0.878669184935936
0.01108213820078227,0.1527001862197393,0.8779593466738598
0.01108213820078227,0.15456238361266295,0.8767511141839933
0.011734028683181226,0.15456238361266295,0.8763131039876775
0.011734028683181226,0.1564245810055866,0.8754497696391039
0.01303780964797914,0.1564245810055866,0.8736046310319301
0.01303780964797914,0.19366852886405958,0.8499846120833014
0.013689700130378096,0.19366852886405958,0.8497560996498557
0.013689700130378096,0.20670391061452514,0.8410918278822863
0.01499348109517601,0.20670391061452514,0.8371916780035076
0.01499348109517601,0.21787709497206703,0.828139874609216
0.01564537157757497,0.21787709497206703,0.8278720239745411
0.01564537157757497,0.22532588454376165,0.8208368008078221
0.016297262059973925,0.22532588454376165,0.8205119788249773
0.016297262059973925,0.2271880819366853,0.8201250623868873
0.01694915254237288,0.2271880819366853,0.8199925771900665
0.01694915254237288,0.2309124767225326,0.8192060731201098
0.017601043024771838,0.2309124767225326,0.8167217769037218
0.017601043024771838,0.2569832402234637,0.7923994255115909
0.018904823989569754,0.2569832402234637,0.7922871806467783
0.018904823989569754,0.26256983240223464,0.7864772221997586
0.01955671447196871,0.26256983240223464,0.7844055410237539
0.01955671447196871,0.2718808193668529,0.7764889439032159
0.02151238591916558,0.2718808193668529,0.7735338301446432
0.02151238591916558,0.2811918063314711,0.7654140894992312
0.02216427640156454,0.2811918063314711,0.7653524790779952
0.02216427640156454,0.28677839851024206,0.7634797933876787
0.022816166883963495,0.28677839851024206,0.76204081720324
0.022816166883963495,0.3091247672253259,0.7514687707143004
0.02346805736636245,0.3091247672253259,0.7508996149521845
0.02346805736636245,0.3128491620111732,0.7497046846872557
0.024771838331160364,0.3128491620111732,0.7463559214779881
0.024771838331160364,0.3165735567970205,0.7443688073700708
0.025423728813559324,0.3165735567970205,0.7437999979139875
0.025423728813559324,0.31843575418994413,0.7436616848198528
0.02803129074315515,0.31843575418994413,0.7405309608610733
0.02803129074315515,0.3240223463687151,0.7376616539299812
0.029335071707953065,0.3240223463687151,0.7345038585926639
0.029335071707953065,0.3258845437616387,0.7333423427274398
0.02998696219035202,0.3258845437616387,0.7332180422614915
0.02998696219035202,0.33147113594040967,0.7324902721062247
0.03129074315514994,0.33147113594040967,0.7293302359806019
0.03129074315514994,0.35195530726256985,0.7163004112212015
0.031942633637548894,0.35195530726256985,0.7161231588264978
0.031942633637548894,0.35567970204841715,0.7128717159593314
0.03259452411994785,0.35567970204841715,0.7115911485836514
0.03259452411994785,0.3575418994413408,0.7101369990428252
0.033246414602346806,0.3575418994413408,0.7099103205862445
0.033246414602346806,0.36312849162011174,0.7087873892929505
0.03389830508474576,0.36312849162011174,0.7061076475292538
0.03389830508474576,0.37243947858473,0.6994813988483809
